DATETIME,CATEGORY,DESCRIPTION,UNIT_PRICE,QUANTITY,PAYMENT_TYPE,CARD_NUM,EMPLOYEE_ID
2023-04-22 09:59:09,sandwiches,ROAST BEEF SANDWICH,5.99,2,cash,-,088-26-1872
2023-04-22 10:00:26,sandwiches,ROAST BEEF SANDWICH,5.99,1,credit card,3595867268213607,896-85-4804
2023-04-22 10:01:46,drinks,ESPRESSO,7.99,2,credit card,30454648753930,896-85-4804
2023-04-22 10:02:30,drinks,ESPRESSO,7.99,2,cash,-,088-26-1872
2023-04-22 10:04:04,drinks,ESPRESSO,7.99,1,cash,-,088-26-1872
2023-04-22 10:06:04,drinks,ESPRESSO,7.99,1,credit card,4323241726308279364,896-85-4804
2023-04-22 10:06:08,sandwiches,EGG SANDWICH,5.99,2,credit card,567345854481,353-18-4629
2023-04-22 10:10:07,sandwiches,ROAST BEEF SANDWICH,5.99,2,credit card,180010227271864,088-26-1872
2023-04-22 10:11:08,drinks,CAPPUCCINO,9.99,1,credit card,3578509364037842,353-18-4629
2023-04-22 10:11:11,drinks,CAFFÈ LATTE,8.99,1,credit card,3525692712028749,088-26-1872
2023-04-22 10:14:11,sandwiches,GRILLED CHEESE,5.99,2,credit card,4839263719123450,353-18-4629
2023-04-22 10:15:22,sandwiches,GRILLED CHEESE,5.99,2,credit card,4388222279377825572,896-85-4804
2023-04-22 10:18:50,sandwiches,NUTELLA SANDWICH,5.99,2,credit card,4773625950610031,896-85-4804
2023-04-22 10:21:46,sandwiches,NUTELLA SANDWICH,5.99,1,credit card,2709697624446699,896-85-4804
2023-04-22 10:22:05,drinks,ESPRESSO,7.99,1,credit card,3593854241202297,088-26-1872
2023-04-22 10:23:27,sandwiches,ROAST BEEF SANDWICH,5.99,2,cash,-,896-85-4804
2023-04-22 10:24:17,drinks,FRAPPÉ,11.05,2,cash,-,088-26-1872
2023-04-22 10:27:35,sandwiches,EGG SANDWICH,5.99,1,credit card,564763873192,353-18-4629
2023-04-22 10:28:22,sandwiches,ROAST BEEF SANDWICH,5.99,2,cash,-,896-85-4804
2023-04-22 10:28:51,sandwiches,GRILLED CHEESE,5.99,1,cash,-,088-26-1872
2023-04-22 10:31:33,drinks,CAFFÈ LATTE,8.99,1,credit card,4679153424555968,353-18-4629
2023-04-22 10:36:23,drinks,FRAPPÉ,11.05,1,credit card,502073530490,088-26-1872
2023-04-22 10:40:41,sandwiches,EGG SANDWICH,5.99,2,cash,-,088-26-1872
2023-04-22 10:41:27,drinks,CAFFÈ MOCHA,9.55,2,cash,-,088-26-1872
2023-04-22 10:44:02,drinks,CAFFÈ LATTE,8.99,1,credit card,676226186366,896-85-4804
2023-04-22 10:44:32,drinks,CAFFÈ LATTE,8.99,1,cash,-,353-18-4629
2023-04-22 10:46:18,drinks,CAFFÈ MOCHA,9.55,3,credit card,4309293020475779,896-85-4804
2023-04-22 10:48:23,drinks,CAPPUCCINO,9.99,3,credit card,4662582753706,088-26-1872
2023-04-22 10:50:48,drinks,CAFFÈ LATTE,8.99,2,credit card,4457177890551845,088-26-1872
2023-04-22 10:52:06,drinks,CAFFÈ LATTE,8.99,2,credit card,180064676408477,088-26-1872
2023-04-22 10:57:57,sandwiches,GRILLED CHEESE,5.99,1,credit card,345432575348858,353-18-4629
2023-04-22 10:58:59,sandwiches,NUTELLA SANDWICH,5.99,2,credit card,180059435260482,088-26-1872
2023-04-22 10:59:00,sandwiches,GRILLED CHEESE,5.99,2,credit card,345521520370395,353-18-4629
2023-04-22 11:02:18,drinks,ESPRESSO,7.99,2,credit card,30503598580162,088-26-1872
2023-04-22 11:02:52,drinks,CAFFÈ LATTE,8.99,2,cash,-,896-85-4804
2023-04-22 11:03:34,drinks,ESPRESSO,7.99,1,cash,-,353-18-4629
2023-04-22 11:04:15,sandwiches,GRILLED CHEESE,5.99,3,credit card,180050185714455,353-18-4629
2023-04-22 11:04:36,drinks,ICED MOCHA,10.99,2,credit card,4822487151210363,353-18-4629
2023-04-22 11:05:03,drinks,CAFFÈ MOCHA,9.55,1,credit card,630407293228,896-85-4804
2023-04-22 11:05:18,drinks,CAFFÈ LATTE,8.99,1,credit card,3590499823782457,896-85-4804
2023-04-22 11:08:23,sandwiches,EGG SANDWICH,5.99,1,credit card,4876478580373067,353-18-4629
2023-04-22 11:08:41,drinks,CAFFÈ MOCHA,9.55,3,cash,-,896-85-4804
2023-04-22 11:09:05,sandwiches,EGG SANDWICH,5.99,2,cash,-,088-26-1872
2023-04-22 11:11:01,sandwiches,GRILLED CHEESE,5.99,3,cash,-,896-85-4804
2023-04-22 11:11:07,drinks,CAFFÈ LATTE,8.99,1,cash,-,088-26-1872
2023-04-22 11:11:59,drinks,FRAPPÉ,11.05,1,credit card,30179197890391,088-26-1872
2023-04-22 11:12:30,drinks,ESPRESSO,7.99,1,credit card,3587867089635509,353-18-4629
2023-04-22 11:16:57,sandwiches,GRILLED CHEESE,5.99,2,credit card,3555654809823955,896-85-4804
2023-04-22 11:17:48,sandwiches,NUTELLA SANDWICH,5.99,2,cash,-,088-26-1872
2023-04-22 11:20:37,sandwiches,EGG SANDWICH,5.99,1,credit card,375929104404436,088-26-1872
2023-04-22 11:24:47,sandwiches,EGG SANDWICH,5.99,1,cash,-,896-85-4804
2023-04-22 11:25:02,drinks,CAPPUCCINO,9.99,1,credit card,3547244500738537,896-85-4804
2023-04-22 11:28:27,drinks,CAFFÈ MOCHA,9.55,1,credit card,38535603083511,353-18-4629
2023-04-22 11:28:55,sandwiches,NUTELLA SANDWICH,5.99,1,cash,-,088-26-1872
2023-04-22 11:30:11,sandwiches,ROAST BEEF SANDWICH,5.99,3,credit card,3537433293953625,896-85-4804
2023-04-22 11:31:41,sandwiches,GRILLED CHEESE,5.99,3,cash,-,896-85-4804
2023-04-22 11:31:54,sandwiches,NUTELLA SANDWICH,5.99,1,credit card,676138834921,088-26-1872
2023-04-22 11:33:01,drinks,ESPRESSO,7.99,2,cash,-,896-85-4804
2023-04-22 11:34:44,sandwiches,NUTELLA SANDWICH,5.99,2,cash,-,353-18-4629
2023-04-22 11:35:00,drinks,ICED MOCHA,10.99,1,cash,-,088-26-1872
2023-04-22 11:36:28,drinks,CAFFÈ MOCHA,9.55,1,credit card,060430654537,896-85-4804
2023-04-22 11:36:45,sandwiches,GRILLED CHEESE,5.99,1,credit card,4224932870886,353-18-4629
2023-04-22 11:41:09,drinks,CAFFÈ LATTE,8.99,2,credit card,6011510044493833,896-85-4804
2023-04-22 11:42:07,sandwiches,NUTELLA SANDWICH,5.99,2,credit card,6574459576452925,353-18-4629
2023-04-22 11:43:11,sandwiches,EGG SANDWICH,5.99,1,cash,-,088-26-1872
2023-04-22 11:43:23,sandwiches,NUTELLA SANDWICH,5.99,1,cash,-,353-18-4629
2023-04-22 11:43:37,sandwiches,ROAST BEEF SANDWICH,5.99,2,credit card,4229706160217748623,896-85-4804
2023-04-22 11:44:22,sandwiches,ROAST BEEF SANDWICH,5.99,1,cash,-,353-18-4629
2023-04-22 11:45:17,sandwiches,ROAST BEEF SANDWICH,5.99,1,cash,-,088-26-1872
2023-04-22 11:46:45,drinks,CAFFÈ LATTE,8.99,2,credit card,30434410995349,353-18-4629
2023-04-22 11:48:09,sandwiches,EGG SANDWICH,5.99,2,credit card,503865670635,088-26-1872
2023-04-22 11:50:53,sandwiches,EGG SANDWICH,5.99,1,cash,-,353-18-4629
2023-04-22 11:51:28,drinks,FRAPPÉ,11.05,1,cash,-,896-85-4804
2023-04-22 11:52:23,drinks,CAPPUCCINO,9.99,2,credit card,6011120015196553,896-85-4804
2023-04-22 11:52:27,drinks,FRAPPÉ,11.05,2,cash,-,353-18-4629
2023-04-22 11:52:41,drinks,CAFFÈ MOCHA,9.55,2,cash,-,088-26-1872
2023-04-22 11:52:49,drinks,ESPRESSO,7.99,2,credit card,3569002035448672,896-85-4804
2023-04-22 11:56:56,sandwiches,ROAST BEEF SANDWICH,5.99,1,credit card,503831012508,353-18-4629
2023-04-22 11:57:07,sandwiches,NUTELLA SANDWICH,5.99,2,credit card,4645233342591773,353-18-4629
2023-04-22 11:58:20,sandwiches,NUTELLA SANDWICH,5.99,1,cash,-,353-18-4629
2023-04-22 12:00:04,sandwiches,NUTELLA SANDWICH,5.99,1,credit card,30116377841521,088-26-1872
2023-04-22 12:00:10,sandwiches,NUTELLA SANDWICH,5.99,1,credit card,2236604330796849,088-26-1872
2023-04-22 12:02:15,drinks,ICED MOCHA,10.99,2,credit card,4923981920105480,088-26-1872
2023-04-22 12:04:55,drinks,ICED MOCHA,10.99,1,cash,-,896-85-4804
2023-04-22 12:06:08,drinks,CAFFÈ LATTE,8.99,2,credit card,30318466389483,896-85-4804
2023-04-22 12:08:55,sandwiches,EGG SANDWICH,5.99,1,credit card,180014964623709,088-26-1872
2023-04-22 12:10:53,drinks,CAPPUCCINO,9.99,2,credit card,372322682776818,088-26-1872
2023-04-22 12:11:43,drinks,FRAPPÉ,11.05,3,cash,-,088-26-1872
2023-04-22 12:15:06,sandwiches,NUTELLA SANDWICH,5.99,1,cash,-,353-18-4629
2023-04-22 12:15:11,drinks,ICED MOCHA,10.99,2,credit card,2285154232536091,088-26-1872
2023-04-22 12:16:39,sandwiches,ROAST BEEF SANDWICH,5.99,1,cash,-,896-85-4804
2023-04-22 12:18:58,sandwiches,NUTELLA SANDWICH,5.99,1,credit card,4742583870741154,353-18-4629
2023-04-22 12:19:12,drinks,CAFFÈ LATTE,8.99,3,credit card,30001019406687,896-85-4804
2023-04-22 12:22:44,sandwiches,GRILLED CHEESE,5.99,1,cash,-,896-85-4804
2023-04-22 12:24:09,drinks,ESPRESSO,7.99,1,credit card,2718433879645044,088-26-1872
2023-04-22 12:25:57,sandwiches,NUTELLA SANDWICH,5.99,2,cash,-,088-26-1872
2023-04-22 12:27:46,sandwiches,NUTELLA SANDWICH,5.99,2,credit card,501851660180,088-26-1872
2023-04-22 12:32:09,sandwiches,NUTELLA SANDWICH,5.99,1,credit card,4205402450445480850,896-85-4804
2023-04-22 12:32:14,sandwiches,ROAST BEEF SANDWICH,5.99,1,cash,-,088-26-1872
2023-04-22 12:32:47,sandwiches,EGG SANDWICH,5.99,1,cash,-,896-85-4804
2023-04-22 12:34:01,sandwiches,EGG SANDWICH,5.99,1,credit card,4612929621225160,353-18-4629
2023-04-22 12:36:10,sandwiches,NUTELLA SANDWICH,5.99,2,credit card,060411577020,088-26-1872
2023-04-22 12:39:21,drinks,ICED MOCHA,10.99,1,credit card,180009336097632,088-26-1872
2023-04-22 12:40:36,sandwiches,NUTELLA SANDWICH,5.99,1,credit card,4393032061321154,896-85-4804
2023-04-22 12:44:52,sandwiches,GRILLED CHEESE,5.99,1,credit card,4029552132487,896-85-4804
2023-04-22 12:45:53,drinks,CAFFÈ LATTE,8.99,1,cash,-,353-18-4629
2023-04-22 12:47:55,drinks,CAFFÈ MOCHA,9.55,2,cash,-,353-18-4629
2023-04-22 12:48:49,sandwiches,NUTELLA SANDWICH,5.99,1,credit card,4745130625581,088-26-1872
2023-04-22 12:51:34,sandwiches,GRILLED CHEESE,5.99,2,credit card,213127128385204,088-26-1872
2023-04-22 12:51:42,drinks,ESPRESSO,7.99,1,credit card,2276601953601976,353-18-4629
2023-04-22 12:51:59,sandwiches,NUTELLA SANDWICH,5.99,1,credit card,4406533422044393517,088-26-1872
2023-04-22 12:53:31,drinks,FRAPPÉ,11.05,1,credit card,3512754683011792,088-26-1872
2023-04-22 12:53:52,drinks,ICED MOCHA,10.99,2,cash,-,896-85-4804
2023-04-22 12:54:21,drinks,CAFFÈ LATTE,8.99,2,credit card,30508124510005,088-26-1872
2023-04-22 12:54:51,drinks,CAFFÈ MOCHA,9.55,2,cash,-,088-26-1872
2023-04-22 12:55:34,sandwiches,NUTELLA SANDWICH,5.99,2,credit card,379136941251865,353-18-4629
2023-04-22 12:56:33,drinks,CAPPUCCINO,9.99,1,credit card,4032363924043,896-85-4804
2023-04-22 12:57:09,drinks,CAFFÈ LATTE,8.99,1,cash,-,088-26-1872
2023-04-22 13:00:01,sandwiches,ROAST BEEF SANDWICH,5.99,2,credit card,4208905726058383,896-85-4804
2023-04-22 13:00:10,sandwiches,ROAST BEEF SANDWICH,5.99,1,cash,-,896-85-4804
2023-04-22 13:03:29,drinks,ICED MOCHA,10.99,1,cash,-,353-18-4629
2023-04-22 13:03:49,drinks,CAFFÈ MOCHA,9.55,3,cash,-,896-85-4804
2023-04-22 13:04:55,drinks,CAPPUCCINO,9.99,2,credit card,376318738806787,896-85-4804
2023-04-22 13:05:16,sandwiches,NUTELLA SANDWICH,5.99,2,credit card,180013539592738,896-85-4804
2023-04-22 13:07:14,sandwiches,NUTELLA SANDWICH,5.99,2,cash,-,088-26-1872
2023-04-22 13:08:06,sandwiches,EGG SANDWICH,5.99,1,credit card,589772510899,088-26-1872
2023-04-22 13:09:35,drinks,ICED MOCHA,10.99,1,credit card,4499317652765445,088-26-1872
2023-04-22 13:09:46,sandwiches,NUTELLA SANDWICH,5.99,1,credit card,3534061424825546,353-18-4629
2023-04-22 13:10:30,sandwiches,GRILLED CHEESE,5.99,1,cash,-,896-85-4804
2023-04-22 13:11:33,sandwiches,ROAST BEEF SANDWICH,5.99,1,credit card,3575159106131835,088-26-1872
2023-04-22 13:12:40,drinks,CAFFÈ LATTE,8.99,1,credit card,4436778023228642389,088-26-1872
2023-04-22 13:13:41,sandwiches,ROAST BEEF SANDWICH,5.99,1,credit card,676263926047,088-26-1872
2023-04-22 13:14:05,drinks,ICED MOCHA,10.99,1,credit card,347420013454980,896-85-4804
2023-04-22 13:14:06,sandwiches,EGG SANDWICH,5.99,1,credit card,4487163232099192,088-26-1872
2023-04-22 13:16:10,drinks,CAFFÈ LATTE,8.99,1,credit card,4143716043367358966,353-18-4629
2023-04-22 13:17:03,drinks,CAFFÈ MOCHA,9.55,1,cash,-,088-26-1872
2023-04-22 13:18:07,drinks,CAPPUCCINO,9.99,3,cash,-,353-18-4629
2023-04-22 13:18:07,drinks,CAPPUCCINO,9.99,1,credit card,3508878547523449,088-26-1872
2023-04-22 13:24:42,sandwiches,GRILLED CHEESE,5.99,2,credit card,3513832096084249,353-18-4629
2023-04-22 13:25:25,drinks,CAPPUCCINO,9.99,1,cash,-,353-18-4629
2023-04-22 13:27:36,sandwiches,GRILLED CHEESE,5.99,1,cash,-,088-26-1872
2023-04-22 13:28:17,sandwiches,NUTELLA SANDWICH,5.99,2,credit card,676167205274,353-18-4629
2023-04-22 13:30:11,drinks,CAFFÈ MOCHA,9.55,1,credit card,349453293911278,088-26-1872
2023-04-22 13:31:40,sandwiches,EGG SANDWICH,5.99,1,credit card,4857095776489664,896-85-4804
2023-04-22 13:32:52,sandwiches,GRILLED CHEESE,5.99,2,cash,-,088-26-1872
2023-04-22 13:33:08,sandwiches,NUTELLA SANDWICH,5.99,1,credit card,6593952786138406,353-18-4629
2023-04-22 13:34:08,sandwiches,EGG SANDWICH,5.99,3,credit card,6011725370144913,353-18-4629
2023-04-22 13:34:23,drinks,ICED MOCHA,10.99,2,credit card,502023170751,353-18-4629
2023-04-22 13:35:11,sandwiches,EGG SANDWICH,5.99,1,credit card,36137767121401,353-18-4629
2023-04-22 13:36:54,drinks,ICED MOCHA,10.99,1,cash,-,896-85-4804
2023-04-22 13:37:29,drinks,CAFFÈ MOCHA,9.55,1,credit card,4362647661107,896-85-4804
2023-04-22 13:39:11,sandwiches,ROAST BEEF SANDWICH,5.99,2,credit card,577866918326,896-85-4804
2023-04-22 13:39:39,drinks,ESPRESSO,7.99,1,credit card,343669788634853,353-18-4629
2023-04-22 13:39:46,drinks,FRAPPÉ,11.05,1,credit card,3533460374499693,353-18-4629
2023-04-22 13:40:59,drinks,CAFFÈ LATTE,8.99,2,cash,-,353-18-4629
2023-04-22 13:41:51,drinks,ICED MOCHA,10.99,1,cash,-,088-26-1872
2023-04-22 13:42:20,drinks,CAPPUCCINO,9.99,1,credit card,5309582772470757,088-26-1872
2023-04-22 13:43:06,sandwiches,NUTELLA SANDWICH,5.99,3,cash,-,088-26-1872
2023-04-22 13:44:17,drinks,CAPPUCCINO,9.99,1,cash,-,353-18-4629
2023-04-22 13:46:13,sandwiches,GRILLED CHEESE,5.99,2,cash,-,088-26-1872
2023-04-22 13:47:08,sandwiches,GRILLED CHEESE,5.99,2,credit card,347333207998987,088-26-1872
2023-04-22 13:47:23,sandwiches,EGG SANDWICH,5.99,2,cash,-,088-26-1872
2023-04-22 13:47:40,sandwiches,NUTELLA SANDWICH,5.99,3,credit card,4622603725817929,353-18-4629
2023-04-22 13:49:17,sandwiches,ROAST BEEF SANDWICH,5.99,1,cash,-,353-18-4629
2023-04-22 13:49:59,drinks,CAFFÈ LATTE,8.99,1,cash,-,088-26-1872
2023-04-22 13:50:12,drinks,ICED MOCHA,10.99,1,cash,-,896-85-4804
2023-04-22 13:51:16,drinks,ICED MOCHA,10.99,2,cash,-,896-85-4804
2023-04-22 13:54:09,drinks,CAFFÈ MOCHA,9.55,1,cash,-,896-85-4804
2023-04-22 13:55:19,sandwiches,ROAST BEEF SANDWICH,5.99,2,credit card,4292214934802758,088-26-1872
2023-04-22 14:01:57,drinks,FRAPPÉ,11.05,3,credit card,4232155137946947,088-26-1872
2023-04-22 14:04:03,sandwiches,NUTELLA SANDWICH,5.99,1,credit card,675923428022,088-26-1872
2023-04-22 14:09:56,drinks,CAPPUCCINO,9.99,2,credit card,213158795657864,353-18-4629
2023-04-22 14:12:16,sandwiches,GRILLED CHEESE,5.99,3,credit card,376298272948999,088-26-1872
2023-04-22 14:12:58,drinks,CAFFÈ MOCHA,9.55,2,cash,-,896-85-4804
2023-04-22 14:14:37,drinks,CAPPUCCINO,9.99,3,cash,-,353-18-4629
2023-04-22 14:15:36,sandwiches,NUTELLA SANDWICH,5.99,1,cash,-,353-18-4629
2023-04-22 14:17:17,drinks,CAPPUCCINO,9.99,1,cash,-,896-85-4804
2023-04-22 14:18:01,sandwiches,GRILLED CHEESE,5.99,1,credit card,30398275813220,353-18-4629
2023-04-22 14:19:09,sandwiches,NUTELLA SANDWICH,5.99,1,cash,-,896-85-4804
2023-04-22 14:22:42,drinks,ESPRESSO,7.99,2,credit card,4656807341477922,896-85-4804
2023-04-22 14:23:46,drinks,CAFFÈ LATTE,8.99,1,cash,-,353-18-4629
2023-04-22 14:24:09,drinks,CAFFÈ LATTE,8.99,2,cash,-,353-18-4629
2023-04-22 14:24:13,sandwiches,EGG SANDWICH,5.99,1,credit card,676187258824,353-18-4629
2023-04-22 14:24:29,drinks,CAFFÈ MOCHA,9.55,2,cash,-,353-18-4629
2023-04-22 14:26:23,drinks,ESPRESSO,7.99,1,credit card,5441631968260461,088-26-1872
2023-04-22 14:30:09,drinks,CAFFÈ LATTE,8.99,1,credit card,3510554211133049,353-18-4629
2023-04-22 14:30:15,sandwiches,NUTELLA SANDWICH,5.99,1,cash,-,896-85-4804
2023-04-22 14:30:19,sandwiches,ROAST BEEF SANDWICH,5.99,1,credit card,5265205213003084,353-18-4629
2023-04-22 14:30:27,drinks,CAFFÈ MOCHA,9.55,1,credit card,4818880979085544,896-85-4804
2023-04-22 14:30:41,sandwiches,GRILLED CHEESE,5.99,1,credit card,30298183447717,896-85-4804
2023-04-22 14:31:03,sandwiches,NUTELLA SANDWICH,5.99,2,credit card,4541567314387297,353-18-4629
2023-04-22 14:32:48,drinks,FRAPPÉ,11.05,1,credit card,503808158300,353-18-4629
2023-04-22 14:37:08,drinks,CAPPUCCINO,9.99,1,credit card,3535337116194709,896-85-4804
2023-04-22 14:37:53,drinks,FRAPPÉ,11.05,2,cash,-,353-18-4629
2023-04-22 14:38:01,sandwiches,ROAST BEEF SANDWICH,5.99,1,credit card,4821559134852387,896-85-4804
2023-04-22 14:38:59,drinks,ESPRESSO,7.99,2,credit card,4798885289526296532,088-26-1872
2023-04-22 14:40:03,sandwiches,ROAST BEEF SANDWICH,5.99,1,cash,-,088-26-1872
2023-04-22 14:41:04,drinks,CAPPUCCINO,9.99,2,cash,-,088-26-1872
2023-04-22 14:42:46,sandwiches,ROAST BEEF SANDWICH,5.99,1,credit card,30208060268995,353-18-4629
2023-04-22 14:43:13,drinks,CAFFÈ MOCHA,9.55,1,cash,-,353-18-4629
2023-04-22 14:43:31,drinks,CAFFÈ MOCHA,9.55,3,cash,-,088-26-1872
2023-04-22 14:44:08,drinks,CAFFÈ MOCHA,9.55,2,credit card,3562847077688370,896-85-4804
2023-04-22 14:45:18,sandwiches,EGG SANDWICH,5.99,1,credit card,5415013179859302,353-18-4629
2023-04-22 14:46:10,sandwiches,EGG SANDWICH,5.99,1,cash,-,896-85-4804
2023-04-22 14:47:16,drinks,CAFFÈ LATTE,8.99,1,credit card,676399834321,353-18-4629
2023-04-22 14:47:35,drinks,CAPPUCCINO,9.99,1,credit card,4996591757966904,896-85-4804
2023-04-22 14:50:05,sandwiches,ROAST BEEF SANDWICH,5.99,2,credit card,4499271564593,896-85-4804
2023-04-22 14:53:35,drinks,ICED MOCHA,10.99,2,credit card,372714665646309,896-85-4804
2023-04-22 14:54:43,drinks,CAFFÈ LATTE,8.99,2,credit card,213165175279557,353-18-4629
2023-04-22 14:55:18,drinks,FRAPPÉ,11.05,3,cash,-,088-26-1872
2023-04-22 15:01:59,sandwiches,NUTELLA SANDWICH,5.99,1,cash,-,088-26-1872
2023-04-22 15:03:06,drinks,CAFFÈ LATTE,8.99,2,cash,-,353-18-4629
2023-04-22 15:03:55,sandwiches,NUTELLA SANDWICH,5.99,1,credit card,6557456632630990,088-26-1872
2023-04-22 15:04:49,sandwiches,EGG SANDWICH,5.99,1,cash,-,896-85-4804
2023-04-22 15:08:09,sandwiches,ROAST BEEF SANDWICH,5.99,2,credit card,3587919373124755,896-85-4804
2023-04-22 15:08:38,sandwiches,EGG SANDWICH,5.99,2,credit card,38628312136785,088-26-1872
2023-04-22 15:09:07,drinks,CAFFÈ MOCHA,9.55,2,cash,-,896-85-4804
2023-04-22 15:12:53,sandwiches,ROAST BEEF SANDWICH,5.99,2,cash,-,896-85-4804
2023-04-22 15:17:25,drinks,CAFFÈ LATTE,8.99,2,credit card,4803410377313357633,353-18-4629
2023-04-22 15:18:04,drinks,CAFFÈ LATTE,8.99,2,credit card,4618961582572763786,896-85-4804
2023-04-22 15:18:32,drinks,ESPRESSO,7.99,1,cash,-,353-18-4629
2023-04-22 15:18:52,sandwiches,EGG SANDWICH,5.99,2,credit card,3555039894822387,896-85-4804
2023-04-22 15:20:32,sandwiches,NUTELLA SANDWICH,5.99,1,credit card,639002934748,896-85-4804
2023-04-22 15:21:02,drinks,ICED MOCHA,10.99,3,credit card,180082808749303,088-26-1872
2023-04-22 15:22:35,drinks,ESPRESSO,7.99,3,credit card,4074612557291874,353-18-4629
2023-04-22 15:23:15,drinks,CAPPUCCINO,9.99,2,cash,-,353-18-4629
2023-04-22 15:23:19,drinks,CAFFÈ LATTE,8.99,1,credit card,4793548240429764118,353-18-4629
2023-04-22 15:24:33,drinks,CAPPUCCINO,9.99,1,credit card,3529443027856788,088-26-1872
2023-04-22 15:26:50,sandwiches,ROAST BEEF SANDWICH,5.99,2,credit card,4363611112670256124,088-26-1872
2023-04-22 15:31:20,drinks,CAFFÈ MOCHA,9.55,1,cash,-,088-26-1872
2023-04-22 15:34:45,sandwiches,NUTELLA SANDWICH,5.99,1,cash,-,088-26-1872
2023-04-22 15:35:23,drinks,CAPPUCCINO,9.99,2,cash,-,088-26-1872
2023-04-22 15:36:50,drinks,ICED MOCHA,10.99,2,credit card,4824848057120,088-26-1872
2023-04-22 15:36:59,drinks,CAPPUCCINO,9.99,1,credit card,344244931681299,088-26-1872
2023-04-22 15:37:15,drinks,CAPPUCCINO,9.99,1,credit card,344631613542627,353-18-4629
2023-04-22 15:37:35,sandwiches,ROAST BEEF SANDWICH,5.99,2,credit card,376266499685991,353-18-4629
2023-04-22 15:41:10,sandwiches,ROAST BEEF SANDWICH,5.99,3,credit card,4669834737084356,896-85-4804
2023-04-22 15:45:41,sandwiches,GRILLED CHEESE,5.99,1,cash,-,088-26-1872
2023-04-22 15:46:19,drinks,CAPPUCCINO,9.99,1,cash,-,353-18-4629
2023-04-22 15:48:11,drinks,ESPRESSO,7.99,2,credit card,4289869848950384,088-26-1872
2023-04-22 15:48:25,sandwiches,ROAST BEEF SANDWICH,5.99,1,cash,-,088-26-1872
2023-04-22 15:48:50,sandwiches,EGG SANDWICH,5.99,1,cash,-,353-18-4629
2023-04-22 15:49:52,sandwiches,NUTELLA SANDWICH,5.99,2,credit card,4915089672229944,353-18-4629
2023-04-22 15:50:17,drinks,ICED MOCHA,10.99,2,credit card,4753922200960488,896-85-4804
2023-04-22 15:50:39,sandwiches,EGG SANDWICH,5.99,2,cash,-,353-18-4629
2023-04-22 15:54:36,drinks,ICED MOCHA,10.99,1,credit card,4831671494951053179,353-18-4629
2023-04-22 15:55:52,sandwiches,EGG SANDWICH,5.99,2,credit card,4207934429613642,088-26-1872
2023-04-22 15:56:10,drinks,CAFFÈ MOCHA,9.55,2,credit card,6552025776406940,088-26-1872
2023-04-22 15:56:12,drinks,CAFFÈ LATTE,8.99,1,credit card,2704501340493438,896-85-4804
2023-04-22 15:57:05,drinks,ICED MOCHA,10.99,1,credit card,374864264009306,353-18-4629
2023-04-22 15:59:44,sandwiches,GRILLED CHEESE,5.99,2,credit card,561800089139,896-85-4804
2023-04-22 16:00:08,drinks,CAFFÈ MOCHA,9.55,2,cash,-,088-26-1872
2023-04-22 16:00:46,sandwiches,GRILLED CHEESE,5.99,1,credit card,340975194732634,088-26-1872
2023-04-22 16:00:57,sandwiches,GRILLED CHEESE,5.99,2,credit card,30341945113449,896-85-4804
2023-04-22 16:01:57,sandwiches,NUTELLA SANDWICH,5.99,3,credit card,3547705903241154,896-85-4804
2023-04-22 16:03:28,sandwiches,ROAST BEEF SANDWICH,5.99,3,credit card,3560221048410979,896-85-4804
2023-04-22 16:04:28,drinks,CAPPUCCINO,9.99,1,cash,-,353-18-4629
2023-04-22 16:06:56,drinks,FRAPPÉ,11.05,2,credit card,2229746633251862,353-18-4629
2023-04-22 16:07:40,drinks,CAFFÈ LATTE,8.99,3,cash,-,896-85-4804
2023-04-22 16:08:54,drinks,ESPRESSO,7.99,2,credit card,4840236996620,896-85-4804
2023-04-22 16:09:10,drinks,CAFFÈ MOCHA,9.55,3,credit card,343490254982100,896-85-4804
2023-04-22 16:09:16,drinks,CAFFÈ MOCHA,9.55,1,credit card,5264641934068637,896-85-4804
2023-04-22 16:10:08,drinks,ESPRESSO,7.99,1,cash,-,896-85-4804
2023-04-22 16:11:56,sandwiches,GRILLED CHEESE,5.99,2,credit card,4770697596751,353-18-4629
2023-04-22 16:16:47,sandwiches,NUTELLA SANDWICH,5.99,1,cash,-,088-26-1872
2023-04-22 16:17:11,sandwiches,EGG SANDWICH,5.99,2,cash,-,088-26-1872
2023-04-22 16:17:36,sandwiches,EGG SANDWICH,5.99,2,credit card,3568956185642429,353-18-4629
2023-04-22 16:18:14,drinks,ICED MOCHA,10.99,2,credit card,180059609526536,088-26-1872
2023-04-22 16:18:25,sandwiches,EGG SANDWICH,5.99,3,credit card,6575989527046912,896-85-4804
2023-04-22 16:19:22,sandwiches,NUTELLA SANDWICH,5.99,2,cash,-,353-18-4629
2023-04-22 16:20:26,drinks,CAPPUCCINO,9.99,3,credit card,6011143367445410,353-18-4629
2023-04-22 16:20:31,sandwiches,ROAST BEEF SANDWICH,5.99,3,credit card,4985959208541861355,088-26-1872
2023-04-22 16:20:46,sandwiches,NUTELLA SANDWICH,5.99,1,cash,-,088-26-1872
2023-04-22 16:20:47,sandwiches,EGG SANDWICH,5.99,1,cash,-,353-18-4629
